DateTime,Bridge_Type,Bridge_Name,Ships_per_day,ship_present,Closure_min,vehicle_flow_veh_hr,delay_min_per_vehicle,period_of_day,rush_hour
2027-08-22 18:43,Pontoon,Ahmed-el-Mansy,1,YES,15,3285,0.003,Rush Hour,YES
2027-08-23 06:26,Pontoon,Ahmed-el-Mansy,1,YES,21,2698,0.031,Daytime,NO
2027-08-24 15:23,Floating,Martyr-El-Sayed,1,YES,14,3051,0.021,Afternoon,NO
2027-08-25 05:17,Pontoon,Taha-Zaki-Abdullah,2,YES,38,3319,0.02,Morning,NO
2027-08-26 20:09,Pontoon,Taha-Zaki-Abdullah,1,YES,18,3245,0.01,Evening,NO
2027-08-27 07:45,Pontoon,Ahmed-el-Mansy,0,NO,0,3034,0.0,Morning,YES
2027-08-28 22:17,Floating,Martyr-Abul-Makarem,1,YES,14,3311,-0.003,Night,NO
2027-08-29 23:37,Pontoon,Ahmed-el-Mansy,1,YES,17,2885,0.016,Night,NO
2027-08-30 19:08,Swing,El Ferdan,0,NO,0,3262,0.0,Evening,NO
2027-08-31 01:12,Floating,Martyr-Abul-Makarem,0,NO,0,3402,0.0,Night,NO
2027-09-01 13:29,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3337,0.0,Afternoon,NO
2027-09-02 01:54,Floating,Martyr-El-Sayed,0,NO,0,3175,0.0,Night,NO
2027-09-03 11:48,Pontoon,Taha-Zaki-Abdullah,1,YES,18,3120,0.022,Morning,NO
2027-09-04 05:24,Pontoon,Ahmed-el-Mansy,0,NO,0,3734,0.0,Morning,NO
2027-09-05 05:49,Pontoon,Ahmed-el-Mansy,0,NO,0,3177,0.0,Morning,NO
2027-09-06 14:35,Pontoon,Ahmed-el-Mansy,0,NO,0,3543,0.0,Afternoon,NO
2027-09-07 12:54,Floating,Martyr-Abul-Makarem,2,YES,33,2677,0.03,Afternoon,NO
2027-09-08 09:21,Pontoon,Taha-Zaki-Abdullah,1,YES,15,3669,0.029,Daytime,NO
2027-09-09 16:20,Swing,El Ferdan,0,NO,0,3732,0.0,Afternoon,NO
2027-09-10 16:03,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3717,0.0,Afternoon,NO
2027-09-11 00:40,Pontoon,Ahmed-el-Mansy,1,YES,15,3469,0.03,Night,NO
2027-09-12 10:30,Pontoon,Ahmed-el-Mansy,2,YES,38,3054,0.001,Morning,NO
2027-09-13 20:44,Swing,El Ferdan,2,YES,40,3655,0.041,Evening,NO
2027-09-14 04:22,Swing,El Ferdan,0,NO,0,2827,0.0,Night,NO
2027-09-15 00:00,Pontoon,Taha-Zaki-Abdullah,2,YES,38,3441,0.008,Night,NO
2027-09-16 01:03,Pontoon,Taha-Zaki-Abdullah,0,NO,0,2962,0.0,Night,NO
2027-09-17 18:08,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3079,0.0,Rush Hour,YES
2027-09-18 09:00,Pontoon,Taha-Zaki-Abdullah,1,YES,17,3236,0.024,Morning,NO
2027-09-19 09:47,Floating,Martyr-Abul-Makarem,0,NO,0,3467,0.0,Daytime,NO
2027-09-20 17:31,Floating,Martyr-Abul-Makarem,3,YES,46,2745,0.017,Evening,YES
2027-09-21 06:33,Pontoon,Ahmed-el-Mansy,2,YES,29,3600,0.009,Morning,NO
2027-09-22 12:53,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3220,0.0,Afternoon,NO
2027-09-23 09:23,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3456,0.0,Daytime,NO
2027-09-24 03:33,Pontoon,Ahmed-el-Mansy,2,YES,27,3234,0.012,Night,NO
2027-09-25 15:00,Floating,Martyr-Abul-Makarem,4,YES,78,3385,0.017,Afternoon,NO
2027-09-26 23:54,Pontoon,Ahmed-el-Mansy,2,YES,35,3367,0.012,Night,NO
2027-09-27 07:59,Floating,Martyr-El-Sayed,0,NO,0,3254,0.0,Morning,YES
2027-09-28 08:36,Pontoon,Taha-Zaki-Abdullah,2,YES,41,2832,0.032,Morning,NO
2027-09-29 04:33,Swing,El Ferdan,1,YES,16,2618,0.028,Night,NO
2027-09-30 03:06,Pontoon,Taha-Zaki-Abdullah,3,YES,57,3109,0.039,Night,NO
2027-10-01 12:04,Swing,El Ferdan,5,YES,107,3205,0.012,Afternoon,NO
2027-10-02 15:37,Floating,Martyr-Abul-Makarem,2,YES,46,3182,0.017,Afternoon,NO
2027-10-03 02:19,Pontoon,Ahmed-el-Mansy,1,YES,17,3368,0.009,Night,NO
2027-10-04 11:47,Floating,Martyr-El-Sayed,3,YES,52,3181,0.02,Morning,NO
2027-10-05 14:29,Floating,Martyr-Abul-Makarem,1,YES,20,3026,0.01,Afternoon,NO
2027-10-06 16:18,Floating,Martyr-Abul-Makarem,2,YES,35,3018,0.027,Afternoon,NO
2027-10-07 23:40,Pontoon,Ahmed-el-Mansy,0,NO,0,2707,0.0,Night,NO
2027-10-08 05:15,Pontoon,Taha-Zaki-Abdullah,5,YES,97,2781,0.042,Morning,NO
2027-10-09 05:37,Floating,Martyr-Abul-Makarem,3,YES,49,3114,0.009,Morning,NO
2027-10-10 10:00,Swing,El Ferdan,4,YES,82,3332,0.006,Daytime,NO
2027-10-11 04:04,Pontoon,Taha-Zaki-Abdullah,2,YES,41,3611,0.018,Night,NO
2027-10-12 15:42,Floating,Martyr-Abul-Makarem,2,YES,40,3147,0.016,Afternoon,NO
2027-10-13 07:57,Swing,El Ferdan,1,YES,23,3370,0.012,Morning,YES
2027-10-14 06:39,Floating,Martyr-El-Sayed,0,NO,0,3494,0.0,Morning,NO
2027-10-15 17:44,Pontoon,Ahmed-el-Mansy,0,NO,0,3489,0.0,Rush Hour,NO
2027-10-16 15:02,Pontoon,Taha-Zaki-Abdullah,4,YES,62,3404,-0.0,Afternoon,NO
2027-10-17 09:48,Swing,El Ferdan,1,YES,18,3598,0.024,Morning,NO
2027-10-18 12:02,Floating,Martyr-El-Sayed,2,YES,26,3700,0.009,Afternoon,NO
2027-10-19 15:57,Pontoon,Ahmed-el-Mansy,2,YES,36,2933,0.01,Afternoon,NO
2027-10-20 15:59,Floating,Martyr-El-Sayed,1,YES,19,3627,0.037,Afternoon,NO
2027-10-21 13:51,Swing,El Ferdan,1,YES,15,3123,0.025,Afternoon,NO
2027-10-22 20:26,Swing,El Ferdan,2,YES,45,3540,0.012,Rush Hour,NO
2027-10-23 15:32,Pontoon,Ahmed-el-Mansy,4,YES,63,3212,0.015,Afternoon,NO
2027-10-24 04:48,Floating,Martyr-El-Sayed,1,YES,16,3438,0.018,Night,NO
2027-10-25 13:49,Swing,El Ferdan,2,YES,37,3693,0.034,Afternoon,NO
2027-10-26 16:53,Pontoon,Ahmed-el-Mansy,0,NO,0,3433,0.0,Afternoon,NO
2027-10-27 21:52,Floating,Martyr-El-Sayed,2,YES,38,2804,0.001,Night,NO
2027-10-28 08:38,Floating,Martyr-Abul-Makarem,0,NO,0,3042,0.0,Morning,NO
2027-10-29 22:21,Floating,Martyr-El-Sayed,0,NO,0,3238,0.0,Night,NO
2027-10-30 02:26,Floating,Martyr-El-Sayed,0,NO,0,3192,0.0,Night,NO
2027-10-31 00:41,Pontoon,Ahmed-el-Mansy,2,YES,37,3825,0.027,Night,NO
2027-11-01 03:39,Swing,El Ferdan,2,YES,28,3541,0.026,Night,NO
2027-11-02 20:15,Floating,Martyr-Abul-Makarem,1,YES,14,2924,0.021,Evening,NO
2027-11-03 12:22,Floating,Martyr-El-Sayed,1,YES,18,3569,0.012,Afternoon,NO
2027-11-04 19:57,Floating,Martyr-El-Sayed,1,YES,21,2938,0.031,Rush Hour,NO
2027-11-05 20:29,Floating,Martyr-Abul-Makarem,1,YES,16,3548,0.019,Evening,NO
2027-11-06 18:36,Floating,Martyr-El-Sayed,1,YES,16,3137,0.019,Evening,YES
2027-11-07 11:22,Floating,Martyr-El-Sayed,2,YES,36,3098,0.02,Morning,NO
2027-11-08 09:52,Pontoon,Ahmed-el-Mansy,2,YES,38,3608,-0.0,Morning,NO
2027-11-09 11:26,Swing,El Ferdan,3,YES,55,2629,0.024,Morning,NO
2027-11-10 13:19,Pontoon,Ahmed-el-Mansy,0,NO,0,3863,0.0,Afternoon,NO
2027-11-11 13:46,Floating,Martyr-Abul-Makarem,1,YES,16,3292,0.017,Afternoon,NO
2027-11-12 18:42,Swing,El Ferdan,3,YES,48,2850,0.023,Evening,NO
2027-11-13 12:49,Pontoon,Taha-Zaki-Abdullah,1,YES,16,3706,0.017,Afternoon,NO
2027-11-14 04:57,Pontoon,Ahmed-el-Mansy,0,NO,0,3412,0.0,Night,NO
2027-11-15 03:11,Floating,Martyr-Abul-Makarem,3,YES,58,3554,0.023,Night,NO
2027-11-16 12:40,Pontoon,Ahmed-el-Mansy,1,YES,17,3031,0.011,Afternoon,NO
2027-11-17 00:16,Swing,El Ferdan,4,YES,76,3603,0.03,Night,NO
2027-11-18 17:39,Pontoon,Ahmed-el-Mansy,0,NO,0,2786,0.0,Rush Hour,YES
2027-11-19 12:56,Pontoon,Ahmed-el-Mansy,0,NO,0,3622,0.0,Afternoon,NO
2027-11-20 07:31,Swing,El Ferdan,0,NO,0,3285,0.0,Morning,NO
2027-11-21 19:37,Pontoon,Ahmed-el-Mansy,1,YES,20,3207,0.015,Rush Hour,NO
2027-11-22 03:24,Floating,Martyr-El-Sayed,0,NO,0,3423,0.0,Night,NO
2027-11-23 17:42,Swing,El Ferdan,0,NO,0,3090,0.0,Rush Hour,YES
2027-11-24 22:06,Pontoon,Ahmed-el-Mansy,0,NO,0,2714,0.0,Night,NO
2027-11-25 14:31,Pontoon,Taha-Zaki-Abdullah,2,YES,40,4029,-0.002,Afternoon,NO
2027-11-26 15:01,Pontoon,Ahmed-el-Mansy,4,YES,76,3161,0.02,Afternoon,NO
2027-11-27 06:08,Floating,Martyr-El-Sayed,0,NO,0,3571,0.0,Morning,NO
2027-11-28 13:01,Pontoon,Taha-Zaki-Abdullah,0,NO,0,2745,0.0,Afternoon,NO
2027-11-29 08:05,Pontoon,Ahmed-el-Mansy,2,YES,35,3540,0.009,Morning,YES
2027-11-30 21:01,Pontoon,Ahmed-el-Mansy,1,YES,16,2658,0.032,Night,NO
2027-12-01 07:50,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3295,0.0,Daytime,NO
2027-12-02 13:55,Floating,Martyr-El-Sayed,3,YES,59,3018,-0.005,Afternoon,NO
2027-12-03 05:02,Floating,Martyr-El-Sayed,1,YES,20,3195,0.035,Morning,NO
2027-12-04 11:16,Pontoon,Ahmed-el-Mansy,0,NO,0,3115,0.0,Daytime,NO
2027-12-05 07:32,Pontoon,Taha-Zaki-Abdullah,1,YES,20,3566,0.024,Daytime,YES
2027-12-06 17:22,Pontoon,Ahmed-el-Mansy,1,YES,17,3358,0.023,Evening,NO
2027-12-07 19:12,Pontoon,Ahmed-el-Mansy,0,NO,0,2895,0.0,Evening,NO
2027-12-08 01:56,Floating,Martyr-El-Sayed,1,YES,19,3596,0.007,Night,NO
2027-12-09 08:51,Floating,Martyr-Abul-Makarem,2,YES,47,3405,0.012,Daytime,NO
2027-12-10 01:14,Swing,El Ferdan,1,YES,22,3232,0.004,Night,NO
2027-12-11 19:38,Pontoon,Ahmed-el-Mansy,3,YES,58,3179,0.019,Rush Hour,NO
2027-12-12 16:16,Swing,El Ferdan,2,YES,28,3366,0.006,Afternoon,NO
2027-12-13 13:08,Swing,El Ferdan,3,YES,53,3692,-0.004,Afternoon,NO
2027-12-14 13:29,Floating,Martyr-El-Sayed,3,YES,56,3154,0.025,Afternoon,NO
2027-12-15 07:37,Pontoon,Taha-Zaki-Abdullah,1,YES,14,3179,0.018,Daytime,YES
2027-12-16 18:04,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3261,0.0,Rush Hour,NO
2027-12-17 18:16,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3383,0.0,Rush Hour,YES
2027-12-18 12:19,Floating,Martyr-El-Sayed,0,NO,0,3058,0.0,Afternoon,NO
2027-12-19 06:35,Floating,Martyr-El-Sayed,2,YES,36,3897,0.03,Morning,NO
2027-12-20 18:16,Pontoon,Ahmed-el-Mansy,1,YES,13,3081,0.022,Evening,YES
2027-12-21 22:56,Pontoon,Ahmed-el-Mansy,0,NO,0,3275,0.0,Night,NO
2027-12-22 02:33,Swing,El Ferdan,2,YES,35,3492,0.005,Night,NO
2027-12-23 20:39,Pontoon,Ahmed-el-Mansy,0,NO,0,3424,0.0,Rush Hour,NO
2027-12-24 23:01,Swing,El Ferdan,1,YES,14,3510,0.036,Night,NO
2027-12-25 12:53,Pontoon,Taha-Zaki-Abdullah,4,YES,68,3233,0.004,Afternoon,NO
2027-12-26 15:34,Swing,El Ferdan,0,NO,0,3655,0.0,Afternoon,NO
2027-12-27 17:11,Floating,Martyr-Abul-Makarem,2,YES,28,2308,0.025,Evening,NO
2027-12-28 05:29,Floating,Martyr-Abul-Makarem,3,YES,51,3609,0.016,Morning,NO
2027-12-29 08:12,Floating,Martyr-El-Sayed,1,YES,17,3747,0.013,Morning,YES
2027-12-30 17:50,Floating,Martyr-Abul-Makarem,0,NO,0,2981,0.0,Evening,NO
2027-12-31 10:15,Pontoon,Taha-Zaki-Abdullah,0,NO,0,3268,0.0,Morning,NO
2028-01-01 01:29,Pontoon,Taha-Zaki-Abdullah,1,YES,18,2963,0.012,Night,NO
2028-01-02 07:21,Pontoon,Taha-Zaki-Abdullah,1,YES,19,3277,0.001,Morning,YES
2028-01-03 05:59,Pontoon,Taha-Zaki-Abdullah,1,YES,16,2837,0.013,Morning,NO
2028-01-04 18:05,Swing,El Ferdan,0,NO,0,3205,0.0,Evening,YES
2028-01-05 10:54,Floating,Martyr-Abul-Makarem,1,YES,15,3203,0.014,Morning,NO
2028-01-06 18:04,Floating,Martyr-El-Sayed,2,YES,30,2869,0.019,Rush Hour,NO
2028-01-07 21:22,Floating,Martyr-Abul-Makarem,2,YES,38,3319,0.033,Night,NO
2028-01-08 05:06,Floating,Martyr-Abul-Makarem,1,YES,19,3390,0.02,Daytime,NO
2028-01-09 11:11,Floating,Martyr-El-Sayed,1,YES,17,3468,0.007,Morning,NO
2028-01-10 16:13,Swing,El Ferdan,2,YES,30,3222,0.011,Afternoon,NO
2028-01-11 05:57,Swing,El Ferdan,1,YES,18,3513,0.017,Morning,NO
2028-01-12 03:00,Pontoon,Ahmed-el-Mansy,0,NO,0,3173,0.0,Night,NO
2028-01-13 02:04,Floating,Martyr-El-Sayed,1,YES,20,3697,0.011,Night,NO
2028-01-14 13:37,Floating,Martyr-El-Sayed,2,YES,35,3252,0.028,Afternoon,NO
2028-01-15 02:42,Floating,Martyr-Abul-Makarem,4,YES,73,3429,0.04,Night,NO
2028-01-16 23:55,Swing,El Ferdan,4,YES,80,2974,0.014,Night,NO
2028-01-17 22:14,Pontoon,Ahmed-el-Mansy,0,NO,0,3325,0.0,Night,NO
2028-01-18 03:09,Pontoon,Taha-Zaki-Abdullah,1,YES,19,3120,0.041,Night,NO
2028-01-19 13:55,Floating,Martyr-Abul-Makarem,0,NO,0,3265,0.0,Afternoon,NO
2028-01-20 15:57,Floating,Martyr-Abul-Makarem,2,YES,28,3169,0.019,Afternoon,NO
2028-01-21 12:36,Pontoon,Taha-Zaki-Abdullah,2,YES,27,3601,0.011,Afternoon,NO
2028-01-22 17:46,Swing,El Ferdan,2,YES,27,3191,0.029,Evening,NO
2028-01-23 10:55,Floating,Martyr-El-Sayed,3,YES,61,2670,0.046,Daytime,NO
2028-01-24 03:50,Swing,El Ferdan,1,YES,20,3532,0.011,Night,NO
2028-01-25 22:24,Floating,Martyr-El-Sayed,0,NO,0,3550,0.0,Night,NO
